feature_1,feature_2,feature_3,target
0.4967141530112327,-0.13826430117118466,0.6476885381006925,3.6917886068742454
1.5230298564080254,-0.23415337472333597,-0.23413695694918055,2.9459783325684974
1.5792128155073915,0.7674347291529088,-0.4694743859349521,1.800918974745531
0.5425600435859647,-0.46341769281246226,-0.46572975357025687,1.701080403673902
0.24196227156603412,-1.913280244657798,-1.7249178325130328,-2.465468505946312
-0.5622875292409727,-1.0128311203344238,0.3142473325952739,0.5962908431739624
-0.9080240755212109,-1.4123037013352915,1.465648768921554,2.1793336783170076
-0.22577630048653566,0.06752820468792384,-1.4247481862134568,-4.159959948517413
-0.5443827245251827,0.11092258970986608,-1.1509935774223028,-4.279375952148656
0.37569801834567196,-0.600638689918805,-0.2916937497932768,2.8280572097086147
-0.6017066122293969,1.8522781845089378,-0.013497224737933921,-3.7048146242492326
-1.0577109289559004,0.822544912103189,-1.2208436499710222,-6.910202856742068
0.2088635950047554,-1.9596701238797756,-1.3281860488984305,-1.253345351592872
0.19686123586912352,0.7384665799954104,0.1713682811899705,1.8452446330107841
-0.11564828238824053,-0.3011036955892888,-1.4785219903674274,-4.518878513870547
-0.7198442083947086,-0.4606387709597875,1.0571222262189157,2.111416454400102
0.3436182895684614,-1.763040155362734,0.324083969394795,4.202234297184812
-0.38508228041631654,-0.6769220003059587,0.6116762888408679,1.735854288944129
1.030999522495951,0.9312801191161986,-0.8392175232226385,-1.317867497094765
-0.3092123758512146,0.33126343140356396,0.9755451271223592,2.0164310032337847
-0.47917423784528995,-0.18565897666381712,-1.1063349740060282,-3.2576497901077195
-1.1962066240806708,0.812525822394198,1.356240028570823,-0.7608375962944662
-0.07201012158033385,1.0035328978920242,0.36163602504763415,0.034319547446919785
-0.6451197546051243,0.36139560550841393,1.5380365664659692,1.9397938924375095
-0.03582603910995154,1.5646436558140062,-2.6197451040897444,-8.318397436933276
0.8219025043752238,0.08704706823817122,-0.29900735046586746,-0.4524997634814889
0.0917607765355023,-1.9875689146008928,-0.21967188783751193,0.9990333451555243
0.3571125715117464,1.477894044741516,-0.5182702182736474,-1.7627113957185716
-0.8084936028931876,-0.5017570435845365,0.9154021177020741,2.7922534186921304
0.32875110965968446,-0.5297602037670388,0.5132674331133561,2.8256900161833305
0.09707754934804039,0.9686449905328892,-0.7020530938773524,-3.3873099254880437
-0.3276621465977682,-0.39210815313215763,-1.4635149481321186,-2.9364349883180285
0.29612027706457605,0.26105527217988933,0.00511345664246089,-0.9534281100073105
-0.23458713337514692,-1.4153707420504142,-0.42064532276535904,-2.631839016303612
-0.3427145165267695,-0.8022772692216189,-0.16128571166600914,-0.09835170703999985
0.4040508568145384,1.8861859012105302,0.17457781283183896,-0.8543795450312786
0.25755039072276437,-0.07444591576616721,-1.9187712152990415,-6.059224570454759
-0.026513875449216878,0.06023020994102644,2.463242112485286,7.971567886191143
-0.19236096478112252,0.30154734233361247,-0.03471176970524331,-0.6427843496309499
-1.168678037619532,1.1428228145150205,0.7519330326867741,-2.372797441240257
0.7910319470430469,-0.9093874547947389,1.4027943109360992,5.81504585653976
-1.4018510627922809,0.5868570938002703,2.1904556258099785,3.3523394549291083
-0.9905363251306883,-0.5662977296027719,0.09965136508764122,-0.9608878100023646
-0.5034756541161992,-1.5506634310661327,0.06856297480602733,0.39848735641433364
-1.0623037137261049,0.4735924306351816,-0.9194242342338032,-4.0409874216041874
1.5499344050175394,-0.7832532923362371,-0.3220615162056756,2.621819989936907
0.8135172173696698,-1.2308643164339552,0.22745993460412942,2.421511992745779
1.307142754282428,-1.6074832345612275,0.1846338585323042,4.7373336259829655
0.25988279424842353,0.7818228717773104,-1.236950710878082,-3.8885540351459955
-1.3204566130842763,0.5219415656168976,0.29698467323318606,-2.688789629305339
0.25049285034587654,0.3464482094969757,-0.6800247215784908,-2.0015263062240867
0.23225369716100355,0.29307247329868125,-0.7143514180263678,-1.503437087960979
1.8657745111447566,0.4738329209117875,-1.1913034972026486,-0.6348465588482866
0.6565536086338297,-0.9746816702273214,0.787084603742452,6.421084107112511
1.158595579007404,-0.8206823183517105,0.9633761292443218,6.525148475210618
0.4127809269364983,0.82206015999449,1.8967929826539474,7.017566936896726
-0.2453881160028705,-0.7537361643574896,-0.8895144296255233,-2.185552068148553
-0.8158102849654383,-0.0771017094141042,0.3411519748166439,-0.4822148593957761
0.27669079933001905,0.8271832490360238,0.01300189187790702,0.4733167051549487
1.4535340771573169,-0.2646568332379561,2.720169166589619,12.506708085917419
0.6256673477650062,-0.8571575564162826,-1.0708924980611123,-0.14862880848699522
0.4824724152431853,-0.2234627853258509,0.714000494092092,4.900797835842521
0.47323762457354485,-0.07282891265687277,-0.846793718068405,-1.0879370104130097
-1.5148472246858646,-0.4465149520670211,0.8563987943234723,-0.06240296908871101
0.21409374413020396,-1.245738778711988,0.173180925851182,2.210780222303817
0.3853173797288368,-0.883857436201133,0.1537251059455279,3.7484434188092814
0.058208718445999896,-1.142970297830623,0.3577873603482833,1.6854618729312032
0.5607845263682344,1.083051243175277,1.053802052034903,5.281256661760834
-1.377669367957091,-0.9378250399151228,0.5150352672086598,-1.001400528995969
0.5137859509122088,0.5150476863060479,3.852731490654721,10.89683656082059
0.570890510693167,1.135565640180599,0.9540017634932023,3.2817703419427153
0.651391251305798,-0.3152692446403456,0.7589692204932674,3.5396033769097617
-0.7728252145375718,-0.23681860674000887,-0.48536354782910346,-2.3106915241025074
0.08187413938632256,2.3146585666735087,-1.867265192591748,-8.364392775285337
0.6862601903745135,-1.6127158711896517,-0.47193186578943347,1.4663873165428551
1.088950596967366,0.06428001909546277,-1.0777447779293061,-2.464678591410497
-0.7153037092599682,0.6795977489346758,-0.7303666317171367,-5.111263236485083
0.21645858958197486,0.045571839903813784,-0.6516003476058171,-3.8831057353952847
2.1439440893253257,0.6339190223180112,-2.025142586657607,-2.9333893824632424
0.18645431476942764,-0.661786464768388,0.852433334796224,4.445636912224926
-0.7925207384327007,-0.11473644146689901,0.5049872789804571,0.43419659097735097
0.8657551941701215,-1.2002964070557762,-0.3345012358409484,2.7866382467432
-0.4749453111609562,-0.6533292325737119,1.7654542402810969,3.795352532385399
0.40498171096095553,-1.2608839543350452,0.9178619470547761,4.979212716759783
2.1221561970126332,1.0324652605511468,-1.5193699659540134,-0.28878720497217325
-0.48423407286625136,1.2669111491866227,-0.7076694656187807,-5.758869417401136
0.44381942814622843,0.7746340534293368,-0.926930471578083,-0.9424785960308641
-0.05952535606180008,-3.2412673400690726,-1.0243876413342898,0.8966533164873739
-0.2525681513931603,-1.2477831819648495,1.6324113039316352,5.292632541447191
-1.4301413779606327,-0.44004448669698376,0.13074057728609134,-2.7162013873517927
1.4412732890661155,-1.4358621511794394,1.1631637521549596,8.736919438257159
0.010233061019587049,-0.9815086510479509,0.46210347426327075,0.35166685796244
0.19905969557347003,-0.6002168771587947,0.06980208499001891,1.0600949885419295
-0.3853135968617602,0.11351734525124804,0.6621306745210467,0.22760643815969295
1.586016816145352,-1.237815498826849,2.1330333746562666,10.600337653264114
-1.9520877995225019,-0.15178509503558332,0.5883172064845765,-3.2445830772028965
0.28099186773503265,-0.6226995198205938,-0.20812225035727522,2.498498964935872
-0.4930009346588328,-0.5893647569442115,0.8496020970210246,2.5465115726272134
0.35701548596504734,-0.6929095952606542,0.8995998754332507,3.7130689466902282
0.30729952087660933,0.8128621188389601,0.6296288419236122,2.416855990479559
-0.8289950109220723,-0.5601810401969696,0.7472936051232618,2.1289297648475767
0.6103702654334648,-0.020901593964148132,0.117327383308782,2.823443090386925
1.277664895788425,-0.5915713888358299,0.5470973811700379,5.48665614173718
-0.20219265243389406,-0.2176812032272203,1.09877685198719,2.3615933503984814
0.8254163489880298,0.8135096360006385,1.305478807154329,5.864690971546013
0.02100384163275905,0.6819529712949639,-0.31026675659345604,-1.1667582515716846
0.3241663524884421,-0.13014305436768459,0.09699596499271819,2.1267400505946767
0.5951570254369136,-0.8182206832334725,2.0923872756854602,9.218446875564107
-1.006017381499702,-1.2141886127877322,1.1581108735000678,3.223030494858016
0.7916626939629359,0.6241198170521551,0.6283455092642799,2.704838234087456
-0.012246772846914623,-0.8972543714858315,0.07580455819372633,2.4114451795840495
-0.6771617115121117,0.9751197334177512,-0.14705738150213865,-2.911596552012047
-0.8254971967925115,-0.32138584165299344,0.41293145427562433,1.571698085123853
-0.5637245528039747,-0.8222203955664315,0.2436872114919123,-0.5452171700573363
0.24496657110872277,-0.5069431753711298,-0.4710383056183228,1.4422084894532177
0.2320499373576363,-1.4480843414973241,-1.4074637743765552,-1.9962713547756028
-0.718444221252436,-0.21344715171184725,0.3109075655980046,-1.3013587082396771
1.475356216949552,0.8576596232020194,-0.1599385299634271,1.867029495227258
-0.01901620790268883,-1.0025293646378088,-0.01851313599238993,0.5791021287095968
-0.2886586389201383,0.3227185603380895,-0.827230943552323,-3.1018920418934877
0.5193465142411723,1.5327389130025777,-0.1087601484568576,-0.03781758473472008
0.40171172209894146,0.6901439917111125,-0.40122047188583626,-1.4632261060598468
0.22409248181041677,0.01259240078179486,0.09767609854883172,0.8163125071297593
-0.7730097838554665,0.024510174258942714,0.49799829124544975,1.6792305984506042
1.4511436077950417,0.9592708260852069,2.1531824575115563,10.855678736037778
-0.7673475628880495,0.8723206367206782,0.18334200573835174,-1.8043398570517146
2.1898029332176723,-0.8082982853551515,-0.8397218421807761,3.8016435700252047
-0.5993926454440222,-2.123895724309807,-0.525755021680761,-0.8318196276242702
-0.759132661553698,0.15039378647620763,0.34175597577715944,-0.4094395402985579
1.8761708392158862,0.9504238381860503,-0.5769036556624031,0.9864997276680507
-0.898414671348358,0.4919191715065057,-1.3202332070206422,-6.956032008362672
1.8314587658543537,1.179440120721287,-0.4691756521047048,0.3230957637228935
